"","DOP","Chemical","Dosage","Group_ID","date","Endpoint","value","Plate_Type"
"989","19","Dieldrin","30","1_T002604_17",2024223,"BurstPeak_Mean",1.21895652173913,"Twenty Four"
"990","26","Dieldrin","30","1_T002604_17",2024223,"BurstPeak_Mean",1.37324324324324,"Twenty Four"
"991","28","Dieldrin","30","1_T002604_17",2024223,"BurstPeak_Mean",0.193333333333333,"Twenty Four"
"992","2","Dieldrin","100","1_T002604_18",2024223,"BurstPeak_Mean",2.1334554973822,"Twenty Four"
"993","5","Dieldrin","100","1_T002604_18",2024223,"BurstPeak_Mean",0.0588848920863309,"Twenty Four"
"994","7","Dieldrin","100","1_T002604_18",2024223,"BurstPeak_Mean",0.533296703296703,"Twenty Four"
"995","9","Dieldrin","100","1_T002604_18",2024223,"BurstPeak_Mean",0.678538461538462,"Twenty Four"
"996","12","Dieldrin","100","1_T002604_18",2024223,"BurstPeak_Mean",0.597116788321168,"Twenty Four"
"997","14","Dieldrin","100","1_T002604_18",2024223,"BurstPeak_Mean",1.06553571428571,"Twenty Four"
"998","16","Dieldrin","100","1_T002604_18",2024223,"BurstPeak_Mean",0.533067226890756,"Twenty Four"
"999","19","Dieldrin","100","1_T002604_18",2024223,"BurstPeak_Mean",0.355854545454545,"Twenty Four"
"1000","21","Dieldrin","100","1_T002604_18",2024223,"BurstPeak_Mean",0.346901960784314,"Twenty Four"
"1001","23","Dieldrin","100","1_T002604_18",2024223,"BurstPeak_Mean",0.307511737089202,"Twenty Four"
"1002","26","Dieldrin","100","1_T002604_18",2024223,"BurstPeak_Mean",0.366104868913858,"Twenty Four"
"1003","28","Dieldrin","100","1_T002604_18",2024223,"BurstPeak_Mean",0.184858156028369,"Twenty Four"
"1004","2","Deltamethrin","1","1_T002604_19",2024223,"BurstPeak_Mean",1.18825112107623,"Twenty Four"
"1005","5","Deltamethrin","1","1_T002604_19",2024223,"BurstPeak_Mean",0.572684563758389,"Twenty Four"
"1006","7","Deltamethrin","1","1_T002604_19",2024223,"BurstPeak_Mean",1.02857142857143,"Twenty Four"
"1007","9","Deltamethrin","1","1_T002604_19",2024223,"BurstPeak_Mean",0.894086956521739,"Twenty Four"
"1008","12","Deltamethrin","1","1_T002604_19",2024223,"BurstPeak_Mean",0.827547169811321,"Twenty Four"
"1009","14","Deltamethrin","1","1_T002604_19",2024223,"BurstPeak_Mean",1.03128571428571,"Twenty Four"
"1010","16","Deltamethrin","1","1_T002604_19",2024223,"BurstPeak_Mean",1.1730612244898,"Twenty Four"
"1011","19","Deltamethrin","1","1_T002604_19",2024223,"BurstPeak_Mean",1.23340909090909,"Twenty Four"
"1012","21","Deltamethrin","1","1_T002604_19",2024223,"BurstPeak_Mean",1.08843137254902,"Twenty Four"
"1013","23","Deltamethrin","1","1_T002604_19",2024223,"BurstPeak_Mean",1.06540540540541,"Twenty Four"
"1014","26","Deltamethrin","1","1_T002604_19",2024223,"BurstPeak_Mean",0.91675,"Twenty Four"
"1015","28","Deltamethrin","1","1_T002604_19",2024223,"BurstPeak_Mean",0.823619047619048,"Twenty Four"
"1016","2","Deltamethrin","Control","1_T002604_20",2024223,"BurstPeak_Mean",0.639830508474576,"Twenty Four"
"1017","5","Deltamethrin","Control","1_T002604_20",2024223,"BurstPeak_Mean",0.880625,"Twenty Four"
"1018","7","Deltamethrin","Control","1_T002604_20",2024223,"BurstPeak_Mean",4.81733333333333,"Twenty Four"
"1019","9","Deltamethrin","Control","1_T002604_20",2024223,"BurstPeak_Mean",4.98588235294118,"Twenty Four"
"1020","12","Deltamethrin","Control","1_T002604_20",2024223,"BurstPeak_Mean",3.94325581395349,"Twenty Four"
"1021","14","Deltamethrin","Control","1_T002604_20",2024223,"BurstPeak_Mean",3.45838709677419,"Twenty Four"
"1022","16","Deltamethrin","Control","1_T002604_20",2024223,"BurstPeak_Mean",2.96447368421053,"Twenty Four"
"1023","19","Deltamethrin","Control","1_T002604_20",2024223,"BurstPeak_Mean",3.47216216216216,"Twenty Four"
"1024","21","Deltamethrin","Control","1_T002604_20",2024223,"BurstPeak_Mean",3.28241379310345,"Twenty Four"
"1025","26","Deltamethrin","Control","1_T002604_20",2024223,"BurstPeak_Mean",2.46194444444444,"Twenty Four"
"1026","28","Deltamethrin","Control","1_T002604_20",2024223,"BurstPeak_Mean",1.07088607594937,"Twenty Four"
"1027","2","Deltamethrin","3","1_T002604_21",2024223,"BurstPeak_Mean",0.858318584070796,"Twenty Four"
"1028","5","Deltamethrin","3","1_T002604_21",2024223,"BurstPeak_Mean",0.266960352422907,"Twenty Four"
"1029","7","Deltamethrin","3","1_T002604_21",2024223,"BurstPeak_Mean",0.538894736842105,"Twenty Four"
"1030","9","Deltamethrin","3","1_T002604_21",2024223,"BurstPeak_Mean",0.567904191616767,"Twenty Four"
"1031","12","Deltamethrin","3","1_T002604_21",2024223,"BurstPeak_Mean",0.59832,"Twenty Four"
"1032","14","Deltamethrin","3","1_T002604_21",2024223,"BurstPeak_Mean",0.733592233009709,"Twenty Four"
"1033","16","Deltamethrin","3","1_T002604_21",2024223,"BurstPeak_Mean",0.934423076923077,"Twenty Four"
"1034","19","Deltamethrin","3","1_T002604_21",2024223,"BurstPeak_Mean",0.98195652173913,"Twenty Four"
"1035","21","Deltamethrin","3","1_T002604_21",2024223,"BurstPeak_Mean",0.991860465116279,"Twenty Four"
"1036","28","Deltamethrin","3","1_T002604_21",2024223,"BurstPeak_Mean",0.719655172413793,"Twenty Four"
"1037","2","Deltamethrin","10","1_T002604_22",2024223,"BurstPeak_Mean",1.24761111111111,"Twenty Four"
"1038","7","Deltamethrin","10","1_T002604_22",2024223,"BurstPeak_Mean",0.491942148760331,"Twenty Four"
"1039","9","Deltamethrin","10","1_T002604_22",2024223,"BurstPeak_Mean",0.518217391304348,"Twenty Four"
"1040","12","Deltamethrin","10","1_T002604_22",2024223,"BurstPeak_Mean",0.453053097345133,"Twenty Four"
"1041","14","Deltamethrin","10","1_T002604_22",2024223,"BurstPeak_Mean",0.364396551724138,"Twenty Four"
"1042","16","Deltamethrin","10","1_T002604_22",2024223,"BurstPeak_Mean",0.437654320987654,"Twenty Four"
"1043","19","Deltamethrin","10","1_T002604_22",2024223,"BurstPeak_Mean",0.429415204678363,"Twenty Four"
"1044","21","Deltamethrin","10","1_T002604_22",2024223,"BurstPeak_Mean",0.385698324022346,"Twenty Four"
"1045","23","Deltamethrin","10","1_T002604_22",2024223,"BurstPeak_Mean",0.450561797752809,"Twenty Four"
"1046","26","Deltamethrin","10","1_T002604_22",2024223,"BurstPeak_Mean",0.457472527472527,"Twenty Four"
"1047","28","Deltamethrin","10","1_T002604_22",2024223,"BurstPeak_Mean",0.562137096774194,"Twenty Four"
"1048","2","Deltamethrin","30","1_T002604_23",2024223,"BurstPeak_Mean",0.93107476635514,"Twenty Four"
"1049","5","Deltamethrin","30","1_T002604_23",2024223,"BurstPeak_Mean",0.0648768472906404,"Twenty Four"
"1050","9","Deltamethrin","30","1_T002604_23",2024223,"BurstPeak_Mean",0.706765799256506,"Twenty Four"
"1051","12","Deltamethrin","30","1_T002604_23",2024223,"BurstPeak_Mean",0.466990881458967,"Twenty Four"
"1052","14","Deltamethrin","30","1_T002604_23",2024223,"BurstPeak_Mean",0.725572755417957,"Twenty Four"
"1053","16","Deltamethrin","30","1_T002604_23",2024223,"BurstPeak_Mean",0.528459016393443,"Twenty Four"
"1054","21","Deltamethrin","30","1_T002604_23",2024223,"BurstPeak_Mean",0.332397260273973,"Twenty Four"
"1055","2","Deltamethrin","100","1_T002604_24",2024223,"BurstPeak_Mean",1.35680672268908,"Twenty Four"
"1056","5","Deltamethrin","100","1_T002604_24",2024223,"BurstPeak_Mean",0.0403321033210332,"Twenty Four"
"1057","7","Deltamethrin","100","1_T002604_24",2024223,"BurstPeak_Mean",0.184562737642586,"Twenty Four"
"1058","9","Deltamethrin","100","1_T002604_24",2024223,"BurstPeak_Mean",0.178582995951417,"Twenty Four"
"1059","12","Deltamethrin","100","1_T002604_24",2024223,"BurstPeak_Mean",0.182418032786885,"Twenty Four"
"1060","14","Deltamethrin","100","1_T002604_24",2024223,"BurstPeak_Mean",0.189467213114754,"Twenty Four"
"1061","16","Deltamethrin","100","1_T002604_24",2024223,"BurstPeak_Mean",0.20844,"Twenty Four"
"1062","19","Deltamethrin","100","1_T002604_24",2024223,"BurstPeak_Mean",0.222376237623762,"Twenty Four"
"1063","21","Deltamethrin","100","1_T002604_24",2024223,"BurstPeak_Mean",0.184490740740741,"Twenty Four"
"1064","23","Deltamethrin","100","1_T002604_24",2024223,"BurstPeak_Mean",0.26933014354067,"Twenty Four"
"1065","26","Deltamethrin","100","1_T002604_24",2024223,"BurstPeak_Mean",0.207684210526316,"Twenty Four"
"1066","28","Deltamethrin","100","1_T002604_24",2024223,"BurstPeak_Mean",0.133095238095238,"Twenty Four"
"1067","2","Dieldrin","1","1_T002516_1",2024224,"BurstPeak_Mean",0.670082644628099,"Twenty Four"
"1068","5","Dieldrin","1","1_T002516_1",2024224,"BurstPeak_Mean",1.77474576271186,"Twenty Four"
"1069","7","Dieldrin","1","1_T002516_1",2024224,"BurstPeak_Mean",2.79142857142857,"Twenty Four"
"1070","9","Dieldrin","1","1_T002516_1",2024224,"BurstPeak_Mean",4.13433333333333,"Twenty Four"
"1071","12","Dieldrin","1","1_T002516_1",2024223,"BurstPeak_Mean",4.1128125,"Twenty Four"
"1072","14","Dieldrin","1","1_T002516_1",2024224,"BurstPeak_Mean",4.02142857142857,"Twenty Four"
"1073","16","Dieldrin","1","1_T002516_1",2024224,"BurstPeak_Mean",3.5051724137931,"Twenty Four"
"1074","19","Dieldrin","1","1_T002516_1",2024224,"BurstPeak_Mean",3.87655172413793,"Twenty Four"
"1075","21","Dieldrin","1","1_T002516_1",2024224,"BurstPeak_Mean",3.62058823529412,"Twenty Four"
"1076","23","Dieldrin","1","1_T002516_1",2024224,"BurstPeak_Mean",2.60513513513514,"Twenty Four"
"1077","26","Dieldrin","1","1_T002516_1",2024224,"BurstPeak_Mean",4.29425,"Twenty Four"
"1078","28","Dieldrin","1","1_T002516_1",2024224,"BurstPeak_Mean",1.25312977099237,"Twenty Four"
"1079","2","Dieldrin","Control","1_T002516_2",2024224,"BurstPeak_Mean",0.993140495867769,"Twenty Four"
"1080","5","Dieldrin","Control","1_T002516_2",2024224,"BurstPeak_Mean",4.11781818181818,"Twenty Four"
"1081","9","Dieldrin","Control","1_T002516_2",2024224,"BurstPeak_Mean",1.84457142857143,"Twenty Four"
"1082","12","Dieldrin","Control","1_T002516_2",2024224,"BurstPeak_Mean",3.0184375,"Twenty Four"
"1083","14","Dieldrin","Control","1_T002516_2",2024224,"BurstPeak_Mean",2.86242424242424,"Twenty Four"
"1084","16","Dieldrin","Control","1_T002516_2",2024224,"BurstPeak_Mean",2.50682926829268,"Twenty Four"
"1085","19","Dieldrin","Control","1_T002516_2",2024224,"BurstPeak_Mean",2.28761904761905,"Twenty Four"
"1086","21","Dieldrin","Control","1_T002516_2",2024224,"BurstPeak_Mean",2.14918367346939,"Twenty Four"
"1087","26","Dieldrin","Control","1_T002516_2",2024224,"BurstPeak_Mean",2.04767441860465,"Twenty Four"
"1088","28","Dieldrin","Control","1_T002516_2",2024224,"BurstPeak_Mean",0.919367816091954,"Twenty Four"
"1089","2","Dieldrin","3","1_T002516_3",2024224,"BurstPeak_Mean",1.50335135135135,"Twenty Four"
"1090","5","Dieldrin","3","1_T002516_3",2024224,"BurstPeak_Mean",3.64078431372549,"Twenty Four"
"1091","7","Dieldrin","3","1_T002516_3",2024224,"BurstPeak_Mean",1.4288679245283,"Twenty Four"
"1092","9","Dieldrin","3","1_T002516_3",2024224,"BurstPeak_Mean",1.84466666666667,"Twenty Four"
"1093","12","Dieldrin","3","1_T002516_3",2024224,"BurstPeak_Mean",2.14756097560976,"Twenty Four"
"1094","14","Dieldrin","3","1_T002516_3",2024224,"BurstPeak_Mean",1.00477272727273,"Twenty Four"
"1095","16","Dieldrin","3","1_T002516_3",2024224,"BurstPeak_Mean",1.48875,"Twenty Four"
"1096","19","Dieldrin","3","1_T002516_3",2024224,"BurstPeak_Mean",1.69652173913043,"Twenty Four"
"1097","21","Dieldrin","3","1_T002516_3",2024224,"BurstPeak_Mean",0.998421052631579,"Twenty Four"
"1098","23","Dieldrin","3","1_T002516_3",2024224,"BurstPeak_Mean",0.94452380952381,"Twenty Four"
"1099","26","Dieldrin","3","1_T002516_3",2024224,"BurstPeak_Mean",1.1495652173913,"Twenty Four"
"1100","28","Dieldrin","3","1_T002516_3",2024224,"BurstPeak_Mean",1.021589958159,"Twenty Four"
"1101","2","Dieldrin","10","1_T002516_4",2024224,"BurstPeak_Mean",0.942462686567164,"Twenty Four"
"1102","5","Dieldrin","10","1_T002516_4",2024224,"BurstPeak_Mean",2.94685185185185,"Twenty Four"
"1103","7","Dieldrin","10","1_T002516_4",2024224,"BurstPeak_Mean",1.38039603960396,"Twenty Four"
"1104","9","Dieldrin","10","1_T002516_4",2024224,"BurstPeak_Mean",1.12547945205479,"Twenty Four"
"1105","12","Dieldrin","10","1_T002516_4",2024224,"BurstPeak_Mean",1.2004347826087,"Twenty Four"
"1106","14","Dieldrin","10","1_T002516_4",2024224,"BurstPeak_Mean",0.792615384615385,"Twenty Four"
"1107","16","Dieldrin","10","1_T002516_4",2024224,"BurstPeak_Mean",0.952117647058824,"Twenty Four"
"1108","19","Dieldrin","10","1_T002516_4",2024224,"BurstPeak_Mean",0.810740740740741,"Twenty Four"
"1109","21","Dieldrin","10","1_T002516_4",2024224,"BurstPeak_Mean",0.832965517241379,"Twenty Four"
"1110","23","Dieldrin","10","1_T002516_4",2024224,"BurstPeak_Mean",0.676306818181818,"Twenty Four"
"1111","26","Dieldrin","10","1_T002516_4",2024224,"BurstPeak_Mean",0.937447916666667,"Twenty Four"
"1112","28","Dieldrin","10","1_T002516_4",2024224,"BurstPeak_Mean",0.77759842519685,"Twenty Four"
"1113","2","Dieldrin","30","1_T002516_5",2024224,"BurstPeak_Mean",0.910221238938053,"Twenty Four"
"1114","5","Dieldrin","30","1_T002516_5",2024224,"BurstPeak_Mean",0.82855421686747,"Twenty Four"
"1115","7","Dieldrin","30","1_T002516_5",2024223,"BurstPeak_Mean",1.02042857142857,"Twenty Four"
"1116","9","Dieldrin","30","1_T002516_5",2024224,"BurstPeak_Mean",1.57141843971631,"Twenty Four"
"1117","12","Dieldrin","30","1_T002516_5",2024224,"BurstPeak_Mean",0.851479820627803,"Twenty Four"
"1118","19","Dieldrin","30","1_T002516_5",2024224,"BurstPeak_Mean",1.33283185840708,"Twenty Four"
"1119","2","Dieldrin","100","1_T002516_6",2024224,"BurstPeak_Mean",0.934829268292683,"Twenty Four"
"1120","2","Deltamethrin","1","1_T002516_7",2024224,"BurstPeak_Mean",0.953247863247863,"Twenty Four"
"1121","5","Deltamethrin","1","1_T002516_7",2024224,"BurstPeak_Mean",0.637265625,"Twenty Four"
"1122","7","Deltamethrin","1","1_T002516_7",2024224,"BurstPeak_Mean",0.65578947368421,"Twenty Four"
"1123","9","Deltamethrin","1","1_T002516_7",2024224,"BurstPeak_Mean",0.550869565217391,"Twenty Four"
"1124","12","Deltamethrin","1","1_T002516_7",2024224,"BurstPeak_Mean",0.629626865671642,"Twenty Four"
"1125","14","Deltamethrin","1","1_T002516_7",2024224,"BurstPeak_Mean",0.614150943396226,"Twenty Four"
"1126","16","Deltamethrin","1","1_T002516_7",2024224,"BurstPeak_Mean",0.643529411764706,"Twenty Four"
"1127","19","Deltamethrin","1","1_T002516_7",2024224,"BurstPeak_Mean",0.647402597402597,"Twenty Four"
"1128","21","Deltamethrin","1","1_T002516_7",2024224,"BurstPeak_Mean",0.670172413793103,"Twenty Four"
"1129","23","Deltamethrin","1","1_T002516_7",2024224,"BurstPeak_Mean",0.706888888888889,"Twenty Four"
"1130","26","Deltamethrin","1","1_T002516_7",2024224,"BurstPeak_Mean",0.792222222222222,"Twenty Four"
"1131","28","Deltamethrin","1","1_T002516_7",2024224,"BurstPeak_Mean",0.659338235294118,"Twenty Four"
"1132","2","Deltamethrin","Control","1_T002516_8",2024224,"BurstPeak_Mean",0.679320388349515,"Twenty Four"
"1133","5","Deltamethrin","Control","1_T002516_8",2024224,"BurstPeak_Mean",1.88267857142857,"Twenty Four"
"1134","7","Deltamethrin","Control","1_T002516_8",2024224,"BurstPeak_Mean",1.332734375,"Twenty Four"
"1135","9","Deltamethrin","Control","1_T002516_8",2024224,"BurstPeak_Mean",2.628,"Twenty Four"
"1136","12","Deltamethrin","Control","1_T002516_8",2024224,"BurstPeak_Mean",3.2004347826087,"Twenty Four"
"1137","14","Deltamethrin","Control","1_T002516_8",2024224,"BurstPeak_Mean",1.82806451612903,"Twenty Four"
"1138","16","Deltamethrin","Control","1_T002516_8",2024224,"BurstPeak_Mean",1.15142857142857,"Twenty Four"
"1139","19","Deltamethrin","Control","1_T002516_8",2024224,"BurstPeak_Mean",1.09918032786885,"Twenty Four"
"1140","21","Deltamethrin","Control","1_T002516_8",2024224,"BurstPeak_Mean",1.24444444444444,"Twenty Four"
"1141","23","Deltamethrin","Control","1_T002516_8",2024223,"BurstPeak_Mean",0.952,"Twenty Four"
"1142","26","Deltamethrin","Control","1_T002516_8",2024224,"BurstPeak_Mean",0.998608695652174,"Twenty Four"
"1143","28","Deltamethrin","Control","1_T002516_8",2024224,"BurstPeak_Mean",0.611195652173913,"Twenty Four"
"1144","2","Deltamethrin","3","1_T002516_9",2024224,"BurstPeak_Mean",1.28661654135338,"Twenty Four"
"1145","5","Deltamethrin","3","1_T002516_9",2024224,"BurstPeak_Mean",0.506751592356688,"Twenty Four"
"1146","7","Deltamethrin","3","1_T002516_9",2024224,"BurstPeak_Mean",0.438558139534884,"Twenty Four"
"1147","9","Deltamethrin","3","1_T002516_9",2024224,"BurstPeak_Mean",0.489473684210526,"Twenty Four"
"1148","12","Deltamethrin","3","1_T002516_9",2024224,"BurstPeak_Mean",0.492847222222222,"Twenty Four"
"1149","14","Deltamethrin","3","1_T002516_9",2024224,"BurstPeak_Mean",0.484096385542169,"Twenty Four"
"1150","16","Deltamethrin","3","1_T002516_9",2024224,"BurstPeak_Mean",0.492575757575758,"Twenty Four"
"1151","19","Deltamethrin","3","1_T002516_9",2024224,"BurstPeak_Mean",0.467535545023697,"Twenty Four"
"1152","21","Deltamethrin","3","1_T002516_9",2024224,"BurstPeak_Mean",0.503184357541899,"Twenty Four"
"1153","23","Deltamethrin","3","1_T002516_9",2024223,"BurstPeak_Mean",0.556298701298701,"Twenty Four"
"1154","26","Deltamethrin","3","1_T002516_9",2024223,"BurstPeak_Mean",0.571987179487179,"Twenty Four"
"1155","28","Deltamethrin","3","1_T002516_9",2024224,"BurstPeak_Mean",0.444216417910448,"Twenty Four"
"1156","2","Deltamethrin","10","1_T002516_10",2024224,"BurstPeak_Mean",1.5087619047619,"Twenty Four"
"1157","5","Deltamethrin","10","1_T002516_10",2024223,"BurstPeak_Mean",0.37156976744186,"Twenty Four"
"1158","7","Deltamethrin","10","1_T002516_10",2024224,"BurstPeak_Mean",0.377931034482759,"Twenty Four"
"1159","9","Deltamethrin","10","1_T002516_10",2024224,"BurstPeak_Mean",0.35647577092511,"Twenty Four"
"1160","12","Deltamethrin","10","1_T002516_10",2024224,"BurstPeak_Mean",0.371576576576577,"Twenty Four"
"1161","14","Deltamethrin","10","1_T002516_10",2024224,"BurstPeak_Mean",0.407878787878788,"Twenty Four"
"1162","16","Deltamethrin","10","1_T002516_10",2024224,"BurstPeak_Mean",0.49,"Twenty Four"
"1163","19","Deltamethrin","10","1_T002516_10",2024224,"BurstPeak_Mean",0.368566666666667,"Twenty Four"
"1164","21","Deltamethrin","10","1_T002516_10",2024224,"BurstPeak_Mean",0.262874493927126,"Twenty Four"
"1165","26","Deltamethrin","10","1_T002516_10",2024224,"BurstPeak_Mean",0.421297071129707,"Twenty Four"
"1166","28","Deltamethrin","10","1_T002516_10",2024224,"BurstPeak_Mean",0.304058577405858,"Twenty Four"
"1167","2","Deltamethrin","30","1_T002516_11",2024224,"BurstPeak_Mean",0.890855614973262,"Twenty Four"
"1168","5","Deltamethrin","30","1_T002516_11",2024224,"BurstPeak_Mean",0.596608187134503,"Twenty Four"
"1169","7","Deltamethrin","30","1_T002516_11",2024223,"BurstPeak_Mean",0.343127962085308,"Twenty Four"
"1170","9","Deltamethrin","30","1_T002516_11",2024224,"BurstPeak_Mean",1.10102564102564,"Twenty Four"
"1171","12","Deltamethrin","30","1_T002516_11",2024224,"BurstPeak_Mean",1.22564655172414,"Twenty Four"
"1172","14","Deltamethrin","30","1_T002516_11",2024224,"BurstPeak_Mean",0.17,"Twenty Four"
"1173","19","Deltamethrin","30","1_T002516_11",2024223,"BurstPeak_Mean",1.02639344262295,"Twenty Four"
"1174","21","Deltamethrin","30","1_T002516_11",2024224,"BurstPeak_Mean",0.0814925373134328,"Twenty Four"
"1175","23","Deltamethrin","30","1_T002516_11",2024223,"BurstPeak_Mean",0.153055555555556,"Twenty Four"
"1176","28","Deltamethrin","30","1_T002516_11",2024223,"BurstPeak_Mean",0.113356401384083,"Twenty Four"
"1177","2","Deltamethrin","100","1_T002516_12",2024224,"BurstPeak_Mean",1.70903703703704,"Twenty Four"
"1178","5","Deltamethrin","100","1_T002516_12",2024224,"BurstPeak_Mean",0.201531531531532,"Twenty Four"
"1179","7","Deltamethrin","100","1_T002516_12",2024224,"BurstPeak_Mean",0.43537037037037,"Twenty Four"
"1180","9","Deltamethrin","100","1_T002516_12",2024224,"BurstPeak_Mean",0.376549019607843,"Twenty Four"
"1181","12","Deltamethrin","100","1_T002516_12",2024224,"BurstPeak_Mean",0.438149606299213,"Twenty Four"
