"","DOP","Chemical","Dosage","Group_ID","Endpoint","value","date"
"2547","7","Glyphosate","30","1_M05357_6","amplitude_mean",52.98,2024264
"2548","9","Glyphosate","30","1_M05357_6","amplitude_mean",58.28,2024264
"2549","12","Glyphosate","30","1_M05357_6","amplitude_mean",64.06,2024264
"2550","14","Glyphosate","30","1_M05357_6","amplitude_mean",66.14,2024264
"2551","16","Glyphosate","30","1_M05357_6","amplitude_mean",69.59,2024264
"2552","19","Glyphosate","30","1_M05357_6","amplitude_mean",69.76,2024264
"2553","21","Glyphosate","30","1_M05357_6","amplitude_mean",70.6,2024264
"2554","23","Glyphosate","30","1_M05357_6","amplitude_mean",72.42,2024264
"2555","26","Glyphosate","30","1_M05357_6","amplitude_mean",72.83,2024264
"2556","28","Glyphosate","30","1_M05357_6","amplitude_mean",72.11,2024264
"2557","2","Loperamide","0.03","1_M04707_1","amplitude_mean",37.2,2024264
"2558","5","Loperamide","0.03","1_M04707_1","amplitude_mean",42.65,2024264
"2559","7","Loperamide","0.03","1_M04707_1","amplitude_mean",50.58,2024264
"2560","9","Loperamide","0.03","1_M04707_1","amplitude_mean",56.28,2024264
"2561","12","Loperamide","0.03","1_M04707_1","amplitude_mean",66.32,2024264
"2562","14","Loperamide","0.03","1_M04707_1","amplitude_mean",71.68,2024264
"2563","16","Loperamide","0.03","1_M04707_1","amplitude_mean",77.45,2024264
"2564","19","Loperamide","0.03","1_M04707_1","amplitude_mean",77.45,2024264
"2565","21","Loperamide","0.03","1_M04707_1","amplitude_mean",81.58,2024264
"2566","23","Loperamide","0.03","1_M04707_1","amplitude_mean",81.32,2024264
"2567","26","Loperamide","0.03","1_M04707_1","amplitude_mean",85.33,2024264
"2568","28","Loperamide","0.03","1_M04707_1","amplitude_mean",84.29,2024264
"2569","2","Loperamide","0.1","1_M04707_2","amplitude_mean",38.26,2024264
"2570","5","Loperamide","0.1","1_M04707_2","amplitude_mean",38.64,2024264
"2571","7","Loperamide","0.1","1_M04707_2","amplitude_mean",53.28,2024264
"2572","9","Loperamide","0.1","1_M04707_2","amplitude_mean",61.83,2024264
"2573","12","Loperamide","0.1","1_M04707_2","amplitude_mean",71.64,2024264
"2574","14","Loperamide","0.1","1_M04707_2","amplitude_mean",75,2024264
"2575","16","Loperamide","0.1","1_M04707_2","amplitude_mean",77.32,2024264
"2576","19","Loperamide","0.1","1_M04707_2","amplitude_mean",76.58,2024264
"2577","21","Loperamide","0.1","1_M04707_2","amplitude_mean",83.31,2024264
"2578","23","Loperamide","0.1","1_M04707_2","amplitude_mean",79.91,2024264
"2579","26","Loperamide","0.1","1_M04707_2","amplitude_mean",83.2,2024264
"2580","28","Loperamide","0.1","1_M04707_2","amplitude_mean",92.33,2024264
"2581","2","Loperamide","0.3","1_M04707_3","amplitude_mean",51.95,2024264
"2582","5","Loperamide","0.3","1_M04707_3","amplitude_mean",50.6,2024264
"2583","7","Loperamide","0.3","1_M04707_3","amplitude_mean",56.03,2024264
"2584","9","Loperamide","0.3","1_M04707_3","amplitude_mean",59.47,2024264
"2585","12","Loperamide","0.3","1_M04707_3","amplitude_mean",70.23,2024264
"2586","14","Loperamide","0.3","1_M04707_3","amplitude_mean",76.31,2024264
"2587","16","Loperamide","0.3","1_M04707_3","amplitude_mean",72.26,2024264
"2588","19","Loperamide","0.3","1_M04707_3","amplitude_mean",72.95,2024264
"2589","21","Loperamide","0.3","1_M04707_3","amplitude_mean",76.25,2024264
"2590","23","Loperamide","0.3","1_M04707_3","amplitude_mean",53.1,2024264
"2591","26","Loperamide","0.3","1_M04707_3","amplitude_mean",50.24,2024264
"2592","28","Loperamide","0.3","1_M04707_3","amplitude_mean",71.27,2024264
"2593","2","Loperamide","0.03","1_M04707_4","amplitude_mean",40.11,2024265
"2594","5","Loperamide","0.03","1_M04707_4","amplitude_mean",44.4,2024265
"2595","7","Loperamide","0.03","1_M04707_4","amplitude_mean",50.26,2024265
"2596","9","Loperamide","0.03","1_M04707_4","amplitude_mean",56.06,2024265
"2597","12","Loperamide","0.03","1_M04707_4","amplitude_mean",62.25,2024265
"2598","14","Loperamide","0.03","1_M04707_4","amplitude_mean",64.51,2024265
"2599","16","Loperamide","0.03","1_M04707_4","amplitude_mean",67.65,2024265
"2600","19","Loperamide","0.03","1_M04707_4","amplitude_mean",66.12,2024265
